Date,Time,Source Port,Destination Port,Packet Length,Malware Indicators,Anomaly Scores,Alerts/Warnings,Proxy Information,Firewall Logs,IDS/IPS Alerts,Search Engine,OS,Packet Type_Data,Protocol_TCP,Protocol_UDP,Action Taken_Ignored,Action Taken_Logged,Severity Level_Low,Severity Level_Medium,Attack Type_Intrusion,Attack Type_Malware,Traffic Type_FTP,Traffic Type_HTTP,Log Source_Server
2020-10-08,21:31:02,40356,33067,350,0.0,28.97,1.0,1,0.0,1.0,MSIE,Windows,1,0,1,1,0,1,0,0,1,0,0,0
2022-09-27,09:40:00,24450,40274,1240,1.0,8.21,0.0,1,1.0,0.0,Chrome,Windows,1,1,0,0,0,1,0,0,1,0,0,0
2021-06-05,03:46:42,9225,42698,591,0.0,12.55,0.0,0,0.0,1.0,Safari,iOS,1,1,0,0,0,1,0,0,0,0,1,1
2021-03-31,11:29:37,8624,52609,497,0.0,14.2,1.0,1,0.0,1.0,MSIE,Windows,0,1,0,1,0,0,0,0,1,0,0,0
2020-04-17,00:21:08,4605,46797,185,0.0,42.76,1.0,0,0.0,1.0,Safari,Windows,0,0,1,0,1,0,1,0,0,0,1,1
2023-10-02,03:10:24,40124,23142,72,0.0,6.09,0.0,0,0.0,1.0,Safari,macOS,1,1,0,0,0,0,0,1,0,1,0,1
2023-03-15,04:35:38,47241,19795,363,0.0,0.19,0.0,1,0.0,1.0,Safari,iOS,1,1,0,0,1,1,0,0,0,0,0,1
2023-04-29,03:13:32,31749,56290,305,1.0,59.04,0.0,1,0.0,0.0,Chrome,macOS,0,1,0,0,0,1,0,0,1,0,0,0
2020-10-26,01:05:31,39097,11281,1201,1.0,7.62,0.0,0,0.0,0.0,Safari,iOS,1,0,1,0,0,0,1,0,1,1,0,1
2023-02-05,01:14:18,47361,25611,638,0.0,33.73,1.0,0,1.0,0.0,Opera,Linux,1,0,1,1,0,1,0,0,0,0,1,1
2020-04-25,06:37:33,62568,43207,1428,1.0,23.75,0.0,0,0.0,1.0,MSIE,Windows,1,0,0,0,1,1,0,0,0,0,0,1
2021-08-05,14:27:27,64069,17764,863,1.0,81.2,0.0,0,0.0,1.0,Opera,Linux,0,1,0,0,0,1,0,0,1,0,0,1
2022-02-22,05:36:14,47307,22903,283,0.0,43.69,0.0,1,1.0,0.0,Opera,Linux,1,0,0,0,1,1,0,0,0,1,0,0
2022-03-16,13:33:32,49233,57114,556,1.0,71.76,0.0,1,0.0,1.0,Safari,Windows,0,1,0,0,1,0,0,0,1,0,0,0
2021-09-11,13:05:56,28163,54197,482,1.0,93.61,0.0,0,1.0,0.0,Firefox,Linux,0,1,0,0,1,1,0,0,0,0,0,1
2022-10-16,05:26:43,44775,28188,1158,0.0,38.07,1.0,1,0.0,1.0,Opera,Windows,0,1,0,0,0,1,0,1,0,1,0,1
2021-03-14,01:11:09,24411,28104,791,1.0,59.34,1.0,0,1.0,1.0,Firefox,Android,0,0,1,0,1,0,0,1,0,0,1,0
2021-01-30,22:12:29,4226,25237,956,0.0,12.72,1.0,0,1.0,0.0,Chrome,macOS,1,0,0,0,1,1,0,1,0,0,1,0
2021-01-01,11:50:19,57999,55997,195,1.0,88.25,0.0,1,0.0,0.0,MSIE,Windows,0,0,1,0,0,0,0,0,1,0,0,0
2020-08-08,06:13:44,52233,37396,960,1.0,13.57,1.0,1,0.0,1.0,MSIE,Windows,1,1,0,0,0,0,0,0,1,1,0,0
2021-10-22,15:43:07,30658,5272,670,0.0,73.58,0.0,1,1.0,0.0,MSIE,Windows,0,0,1,0,1,0,1,0,1,0,0,0
2020-09-21,20:12:41,16161,30577,432,0.0,30.26,1.0,1,0.0,0.0,MSIE,Windows,1,1,0,1,0,1,0,0,0,0,0,1
2021-11-02,05:56:15,51950,27368,558,1.0,84.4,0.0,1,0.0,0.0,Safari,Windows,0,0,1,0,1,0,0,0,1,1,0,0
2020-06-10,03:22:14,13125,15039,969,1.0,48.49,0.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,1,1,0,1,0,1,0,1
2023-01-06,00:59:16,12234,19426,1089,1.0,76.24,0.0,1,1.0,1.0,Chrome,macOS,1,0,1,0,1,0,1,1,0,0,1,1
2023-04-03,13:37:36,29590,33277,992,0.0,41.04,0.0,0,1.0,0.0,Chrome,Linux,0,1,0,1,0,0,0,1,0,1,0,0
2022-10-05,23:52:40,3205,25333,1418,0.0,96.96,1.0,1,1.0,0.0,Opera,Windows,1,0,1,0,0,1,0,0,1,0,1,0
2020-07-14,16:51:29,24743,13223,1483,0.0,63.6,0.0,1,1.0,1.0,Safari,iOS,0,0,1,0,0,0,1,0,0,1,0,0
2022-08-08,15:27:47,7954,19350,1104,1.0,64.34,1.0,1,1.0,0.0,Chrome,macOS,1,1,0,0,1,0,1,0,0,1,0,0
2023-06-08,19:14:06,12945,23374,514,0.0,52.99,1.0,0,1.0,1.0,Chrome,macOS,1,0,0,1,0,1,0,1,0,0,1,1
2020-08-12,00:11:20,26735,50914,636,1.0,84.7,1.0,0,0.0,1.0,Chrome,Windows,0,0,1,0,1,0,1,1,0,1,0,0
2023-02-20,15:40:11,54492,43337,358,1.0,11.33,1.0,0,0.0,0.0,Opera,Linux,1,0,1,0,1,0,1,1,0,0,1,1
2022-05-28,02:26:58,47759,5860,1061,1.0,4.59,1.0,1,1.0,1.0,Opera,Windows,0,0,1,0,0,0,0,1,0,1,0,0
2021-05-05,00:29:18,12441,32298,107,1.0,56.53,1.0,1,0.0,1.0,Opera,Windows,0,0,1,1,0,0,0,0,1,1,0,0
2022-12-25,16:18:00,7389,39326,911,0.0,77.28,1.0,0,0.0,1.0,Safari,Windows,1,0,1,0,0,1,0,1,0,0,1,0
2021-04-27,04:41:25,24913,3631,1065,0.0,27.08,1.0,1,0.0,0.0,Chrome,Windows,0,0,0,1,0,0,0,0,0,0,1,0
2022-09-28,01:10:28,17262,5677,932,1.0,78.61,1.0,0,0.0,1.0,Firefox,Windows,0,1,0,0,0,1,0,0,1,0,0,1
2023-06-23,18:01:25,14923,43610,308,1.0,47.7,1.0,0,0.0,0.0,Safari,iOS,1,1,0,1,0,1,0,1,0,0,0,1
2022-12-18,03:43:19,48806,52016,840,0.0,38.2,1.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,0,0,1,1,0,1,0,0
2020-03-04,01:36:12,10741,49591,802,0.0,93.93,1.0,1,1.0,0.0,Firefox,Windows,1,1,0,0,1,0,1,0,1,0,0,1
2023-03-13,13:50:34,20194,30966,1163,1.0,29.42,1.0,1,1.0,0.0,Safari,iOS,1,1,0,1,0,0,0,1,0,0,0,0
2020-12-29,17:14:51,32012,18739,798,0.0,53.56,1.0,1,1.0,1.0,MSIE,Windows,0,0,1,1,0,1,0,0,1,0,1,1
2022-08-10,22:27:46,45316,47326,1335,1.0,82.65,0.0,0,1.0,1.0,Safari,Windows,0,0,1,0,1,1,0,1,0,0,1,1
2020-06-07,12:04:23,60497,34238,452,1.0,71.97,1.0,1,1.0,0.0,Firefox,macOS,1,1,0,1,0,1,0,0,0,1,0,1
2022-09-22,07:08:08,23834,31798,195,1.0,96.27,1.0,1,0.0,0.0,MSIE,Windows,1,1,0,0,1,0,0,0,0,1,0,1
2020-04-21,01:07:11,15387,8058,1436,0.0,68.14,1.0,1,1.0,0.0,MSIE,Windows,0,0,1,0,0,0,0,1,0,1,0,1
2020-02-11,15:52:04,30448,53028,745,0.0,92.72,1.0,1,0.0,0.0,Safari,Windows,1,0,0,0,0,1,0,1,0,1,0,0
2020-06-08,02:33:00,27138,1927,786,1.0,31.48,0.0,0,0.0,0.0,Safari,iOS,0,0,0,1,0,1,0,1,0,0,1,1
2021-03-28,17:45:38,4130,3321,1073,1.0,58.78,0.0,1,0.0,0.0,Safari,iOS,1,1,0,0,1,1,0,0,0,0,0,1
2022-12-23,18:50:04,65267,65005,1263,1.0,83.48,1.0,0,1.0,0.0,MSIE,Windows,1,0,0,0,0,0,0,0,0,0,0,1
2023-05-15,11:28:44,46390,14372,448,0.0,47.77,0.0,1,0.0,1.0,Chrome,Linux,1,1,0,1,0,0,0,0,0,0,1,1
2023-02-03,16:53:10,22473,54864,1135,0.0,5.52,1.0,0,1.0,0.0,MSIE,Windows,1,0,1,0,0,0,1,0,1,0,1,0
2021-07-26,07:56:45,4779,28052,1481,0.0,84.48,0.0,0,0.0,1.0,Opera,Windows,0,0,0,0,1,0,0,1,0,0,1,0
2022-05-26,01:25:05,42942,53525,666,1.0,78.02,1.0,0,1.0,0.0,Chrome,Linux,0,0,0,0,0,1,0,0,0,0,1,0
2023-03-01,19:55:09,3307,61720,382,1.0,54.7,0.0,1,0.0,0.0,Opera,Linux,1,0,0,0,1,0,1,0,1,0,1,0
2022-02-26,02:16:49,32420,21108,287,1.0,19.4,1.0,0,1.0,0.0,Firefox,macOS,0,0,1,0,0,0,1,0,1,1,0,0
2021-07-20,23:35:40,19122,39915,1230,1.0,72.02,0.0,1,0.0,0.0,MSIE,Windows,0,1,0,1,0,0,0,0,0,1,0,0
2021-05-31,14:04:04,54323,14787,782,1.0,75.69,1.0,1,0.0,1.0,Safari,iOS,0,1,0,0,1,1,0,0,0,0,1,1
2023-10-02,08:11:45,25835,12903,1029,0.0,18.39,1.0,1,0.0,1.0,Safari,macOS,1,0,0,1,0,0,1,0,0,1,0,0
2022-12-19,09:27:00,24373,57087,603,0.0,89.48,1.0,0,1.0,1.0,Chrome,Linux,1,0,0,1,0,0,0,0,1,1,0,1
2023-07-25,07:58:14,41087,20199,160,0.0,70.46,0.0,1,0.0,1.0,Safari,Windows,1,1,0,0,1,0,1,0,0,1,0,0
2020-08-27,14:26:07,41226,33992,1303,0.0,3.03,1.0,0,1.0,1.0,Opera,Windows,0,1,0,1,0,1,0,0,1,1,0,0
2020-09-24,08:13:32,43345,13162,924,0.0,41.48,1.0,1,1.0,0.0,MSIE,Windows,1,0,1,0,1,0,0,0,1,1,0,1
2021-07-27,20:47:22,7435,8750,1229,0.0,37.26,0.0,1,0.0,1.0,MSIE,Windows,0,0,0,0,1,1,0,1,0,1,0,0
2020-10-24,00:55:26,14363,3300,1247,0.0,51.6,0.0,0,0.0,1.0,Opera,Linux,1,0,1,0,0,0,0,1,0,1,0,0
2022-02-06,03:15:10,46676,50401,457,0.0,48.87,1.0,0,0.0,1.0,Chrome,Windows,1,0,1,0,0,0,1,0,1,1,0,1
2020-06-14,08:07:12,23227,13032,553,0.0,40.65,0.0,0,0.0,0.0,Safari,macOS,1,1,0,0,1,1,0,0,1,0,1,1
2020-12-05,05:36:01,14718,15795,1458,1.0,90.68,0.0,0,0.0,1.0,Safari,macOS,0,1,0,0,0,0,0,1,0,0,0,0
2022-01-15,20:05:05,26947,63171,628,1.0,18.88,0.0,1,0.0,0.0,Opera,Windows,0,1,0,1,0,1,0,1,0,0,0,0
2023-07-23,22:02:16,6346,22873,108,1.0,53.49,0.0,0,0.0,0.0,Chrome,Linux,0,1,0,1,0,0,1,0,1,0,0,0
2022-12-25,02:13:51,51197,25367,899,0.0,62.22,0.0,0,1.0,0.0,Safari,iOS,0,1,0,0,1,0,1,1,0,0,1,1
2023-09-05,05:37:57,26858,8571,704,1.0,28.02,1.0,0,0.0,1.0,Firefox,Windows,1,0,1,1,0,1,0,0,1,0,1,0
2020-10-26,16:12:13,45792,35139,791,1.0,66.54,0.0,1,0.0,0.0,Firefox,Android,1,1,0,1,0,0,1,1,0,1,0,1
2020-04-30,16:52:24,48640,4219,1229,0.0,58.91,1.0,1,0.0,1.0,Safari,macOS,1,1,0,0,0,0,0,0,0,0,1,1
2021-06-22,06:13:38,61497,8702,325,0.0,11.23,0.0,1,0.0,1.0,MSIE,Windows,0,0,0,1,0,1,0,0,0,0,0,1
2021-02-12,01:14:11,13564,18879,835,0.0,47.42,0.0,0,0.0,0.0,MSIE,Windows,0,0,0,0,1,1,0,1,0,0,1,1
2021-09-01,11:17:38,60277,11283,721,1.0,64.61,0.0,0,1.0,0.0,Firefox,Android,1,1,0,0,0,1,0,0,1,1,0,0
2020-09-24,04:34:34,54090,21666,1162,1.0,22.56,0.0,0,1.0,1.0,Chrome,Linux,0,0,0,0,1,1,0,0,1,1,0,0
2021-08-10,22:15:33,56333,40268,920,1.0,70.63,0.0,1,0.0,0.0,Safari,iOS,0,1,0,0,0,0,0,0,0,1,0,1
2020-02-23,18:38:52,8385,58638,635,0.0,67.04,0.0,0,0.0,1.0,MSIE,Windows,1,0,1,0,1,1,0,1,0,0,0,1
2021-08-10,10:41:48,9371,1702,861,0.0,45.55,0.0,0,1.0,0.0,MSIE,Windows,0,1,0,1,0,0,1,0,0,0,1,0
2023-07-28,06:33:58,52748,63070,1443,1.0,8.69,1.0,0,0.0,1.0,MSIE,Windows,1,0,0,0,1,1,0,0,0,0,1,1
2022-08-15,01:37:52,48223,35528,362,1.0,76.93,0.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,1,0,1,0,1,0,0,0
2022-05-03,07:54:01,22097,7247,680,1.0,21.47,1.0,0,0.0,0.0,Opera,Windows,1,0,0,1,0,1,0,0,0,1,0,0
2023-02-09,20:00:15,51126,19648,1419,0.0,29.27,1.0,0,0.0,1.0,MSIE,Windows,0,0,0,1,0,0,0,1,0,1,0,0
2021-09-27,18:07:50,64357,51201,749,0.0,9.68,1.0,0,1.0,0.0,Firefox,Android,0,0,0,0,0,1,0,0,1,0,0,0
2022-02-22,20:05:17,2534,17726,1405,0.0,34.53,0.0,0,1.0,1.0,Firefox,Android,1,1,0,0,1,0,1,1,0,1,0,0
2021-12-23,00:01:01,19137,6345,1225,0.0,49.38,1.0,1,1.0,1.0,Firefox,macOS,1,0,0,0,1,0,0,0,1,1,0,0
2022-11-20,07:54:16,1420,17221,461,0.0,82.89,0.0,1,1.0,1.0,Chrome,Windows,0,0,1,1,0,0,0,0,1,0,1,1
2022-03-01,14:18:42,13818,50692,1428,1.0,24.65,0.0,1,1.0,0.0,Safari,iOS,1,0,1,0,0,0,1,0,0,0,1,1
2020-09-18,20:35:38,52696,18842,1102,0.0,19.29,1.0,0,0.0,1.0,Opera,Windows,0,1,0,0,0,1,0,1,0,1,0,0
2023-08-30,06:28:40,61235,7520,1409,1.0,45.81,1.0,0,1.0,1.0,Chrome,Windows,1,1,0,0,1,0,0,0,1,0,1,0
2020-03-25,17:16:59,64399,12367,960,0.0,97.76,0.0,0,1.0,0.0,Firefox,Windows,1,0,0,0,1,0,0,0,0,0,1,0
2023-07-06,03:43:13,38212,64601,437,1.0,51.66,1.0,1,1.0,1.0,Chrome,macOS,0,0,0,1,0,0,0,1,0,0,1,0
2020-07-29,11:55:42,56320,10776,179,0.0,73.21,1.0,1,1.0,1.0,Opera,Linux,0,0,1,0,0,0,0,0,0,1,0,1
2021-09-22,07:17:28,7974,41891,1418,0.0,68.12,0.0,0,1.0,1.0,Safari,macOS,0,1,0,0,0,1,0,1,0,0,1,0
2022-03-11,21:07:31,2353,22104,973,0.0,33.75,1.0,0,0.0,0.0,Chrome,Linux,0,1,0,1,0,1,0,0,1,0,1,1
2023-02-05,13:06:26,23774,55894,1147,0.0,45.51,0.0,0,0.0,1.0,Opera,Linux,1,1,0,1,0,0,0,0,0,0,0,1
2023-03-20,02:03:40,39635,52323,516,1.0,88.58,0.0,0,1.0,0.0,Safari,iOS,1,0,0,0,1,1,0,0,1,0,0,1
2020-03-26,18:05:23,40598,57811,1128,0.0,9.9,0.0,0,0.0,0.0,Opera,Linux,0,1,0,0,0,1,0,1,0,0,1,1
2023-05-01,17:40:57,57164,60884,635,1.0,79.59,0.0,1,0.0,0.0,Opera,Windows,1,0,1,1,0,1,0,0,0,1,0,0
2022-01-28,17:16:06,59006,65358,1009,0.0,44.95,0.0,1,1.0,0.0,Safari,iOS,1,0,1,1,0,0,1,1,0,1,0,1
2021-04-23,06:41:46,30804,33752,104,0.0,59.23,0.0,1,0.0,1.0,Safari,iOS,0,0,0,0,1,0,0,1,0,0,1,1
2020-06-12,00:13:10,17163,49109,98,1.0,99.08,1.0,1,0.0,0.0,Safari,Windows,0,1,0,1,0,0,0,0,0,0,0,0
2020-01-26,17:13:57,2926,32216,1352,0.0,10.08,0.0,1,0.0,0.0,Opera,Linux,1,0,0,0,0,0,0,0,1,0,0,1
2021-04-19,04:51:19,7889,24799,163,1.0,69.26,0.0,0,1.0,1.0,Firefox,Linux,1,0,1,0,1,0,0,0,1,1,0,1
2021-07-07,18:29:47,58233,22711,765,1.0,85.32,0.0,1,1.0,0.0,Safari,macOS,0,0,0,1,0,0,0,1,0,0,1,1
2023-02-10,21:51:32,15008,47008,802,1.0,33.1,1.0,0,0.0,0.0,MSIE,Windows,0,0,0,1,0,0,0,0,1,1,0,0
2021-10-01,15:27:00,24754,13087,1166,1.0,69.13,1.0,1,0.0,1.0,Firefox,Android,0,1,0,0,1,0,0,0,0,0,0,1
2023-02-01,07:56:38,8114,36998,594,0.0,64.71,1.0,1,0.0,0.0,Safari,macOS,0,0,0,1,0,0,0,1,0,0,1,0
2023-03-19,13:04:03,44284,9549,1343,0.0,25.5,0.0,1,0.0,1.0,Opera,Linux,1,1,0,0,1,1,0,0,0,0,0,1
2021-12-21,11:04:19,20881,10028,601,1.0,5.69,0.0,1,1.0,1.0,Firefox,Linux,1,0,0,0,1,0,1,1,0,1,0,1
2021-09-30,13:02:45,59764,51698,1457,1.0,89.52,1.0,0,1.0,1.0,Firefox,Windows,0,0,1,1,0,0,1,0,0,0,0,0
2022-09-26,21:06:34,9595,13454,886,0.0,82.38,0.0,0,0.0,0.0,Opera,Windows,1,0,1,0,0,0,1,0,1,0,1,0
2020-02-04,05:31:25,60733,41426,1066,0.0,46.34,0.0,1,0.0,1.0,Opera,Windows,0,1,0,0,0,0,1,0,0,0,0,0
2021-04-04,20:10:22,5831,64345,748,0.0,65.36,1.0,0,1.0,1.0,Safari,iOS,0,0,0,0,0,1,0,0,1,0,0,0
2020-06-21,09:02:36,25358,53557,866,1.0,67.26,0.0,1,0.0,1.0,MSIE,Windows,0,1,0,0,1,0,0,1,0,0,1,0
2020-06-08,00:15:25,55490,38187,1188,1.0,36.73,1.0,1,0.0,1.0,Firefox,Linux,0,0,1,1,0,0,1,0,1,1,0,1
2022-11-08,21:40:00,51526,5349,332,1.0,29.11,0.0,0,1.0,1.0,MSIE,Windows,0,0,1,0,0,0,0,0,1,0,0,0
2022-12-18,08:34:14,16124,14481,670,1.0,79.44,0.0,1,1.0,0.0,Chrome,macOS,0,1,0,1,0,1,0,1,0,1,0,0
2021-11-03,05:46:07,51666,26034,952,0.0,55.87,0.0,0,0.0,1.0,MSIE,Windows,1,1,0,1,0,0,0,0,1,1,0,1
2020-04-27,16:30:38,36136,33406,1368,0.0,25.92,0.0,0,1.0,0.0,Chrome,macOS,0,0,1,0,1,0,0,1,0,0,1,0
2020-02-14,17:12:34,38108,65463,633,0.0,36.51,1.0,1,1.0,1.0,Firefox,Android,0,0,0,0,0,1,0,0,1,1,0,0
2020-10-23,01:41:34,49635,23753,674,0.0,30.17,0.0,0,1.0,1.0,Opera,Linux,0,0,0,0,0,1,0,1,0,1,0,0
2023-08-31,16:40:15,10239,55075,76,0.0,88.79,1.0,1,1.0,1.0,Opera,Linux,1,0,0,1,0,0,0,1,0,0,1,0
2021-04-17,14:11:38,61174,49338,389,0.0,32.75,0.0,1,1.0,1.0,Firefox,Linux,0,1,0,1,0,1,0,0,0,1,0,0
2021-02-07,19:45:48,26202,31829,125,0.0,52.09,0.0,0,0.0,1.0,MSIE,Windows,0,0,0,0,0,1,0,1,0,1,0,0
2022-03-21,08:54:47,7221,13171,1062,1.0,18.37,0.0,0,0.0,1.0,Safari,Windows,1,0,1,0,0,0,0,0,0,0,0,1
2021-06-07,13:54:08,26397,43727,1364,1.0,71.51,0.0,0,1.0,0.0,Chrome,Linux,0,1,0,0,1,0,1,0,0,1,0,0
2023-04-16,00:53:27,32905,10091,777,0.0,94.87,0.0,1,1.0,0.0,Opera,Windows,1,0,1,0,1,0,1,1,0,0,1,1
2022-04-15,06:06:27,21766,8131,1034,0.0,27.19,0.0,1,0.0,0.0,Opera,Linux,0,0,0,1,0,1,0,1,0,0,0,1
2023-04-05,19:45:39,57392,7988,461,0.0,5.14,1.0,0,0.0,0.0,Chrome,Linux,0,1,0,0,1,0,0,0,1,0,1,1
2022-01-02,01:04:09,56421,4827,1493,1.0,44.93,1.0,1,1.0,0.0,Safari,iOS,1,0,0,1,0,0,0,1,0,1,0,1
2020-02-01,07:50:00,50339,51724,1071,0.0,38.48,0.0,1,0.0,0.0,MSIE,Windows,1,1,0,1,0,1,0,0,0,1,0,1
2023-07-31,15:54:24,4900,57555,784,1.0,7.36,0.0,1,0.0,1.0,Safari,macOS,1,1,0,0,1,0,1,1,0,0,0,0
2021-01-17,10:37:02,34917,52647,140,0.0,14.28,1.0,1,0.0,0.0,Opera,Windows,0,1,0,1,0,0,0,0,1,0,1,0
2022-04-17,03:45:43,34497,60605,406,1.0,25.05,0.0,0,1.0,1.0,MSIE,Windows,0,0,0,1,0,1,0,0,1,0,0,0
2023-08-05,19:50:23,31452,8374,1428,1.0,44.26,1.0,1,0.0,0.0,MSIE,Windows,1,1,0,1,0,1,0,1,0,0,1,1
2023-08-05,22:29:25,49970,3801,678,1.0,91.24,0.0,1,0.0,1.0,Safari,Windows,1,0,0,0,0,1,0,1,0,0,1,0
2021-07-30,23:32:30,61317,12952,533,1.0,73.74,1.0,1,0.0,0.0,Safari,iOS,1,0,0,0,0,0,0,1,0,0,0,1
2021-01-09,14:05:55,55989,39707,141,0.0,2.22,1.0,0,1.0,0.0,Opera,Linux,1,0,0,0,1,1,0,0,1,0,0,1
2023-05-23,09:49:21,12660,63702,474,0.0,57.07,0.0,0,1.0,1.0,Safari,Windows,0,0,0,0,0,0,1,0,1,0,0,0
2021-06-22,15:18:48,43349,64818,1400,0.0,69.8,1.0,1,1.0,1.0,Firefox,Android,1,0,0,0,0,0,1,0,0,1,0,0
2020-10-13,13:53:12,25677,60837,306,1.0,13.94,0.0,1,0.0,0.0,Safari,macOS,1,0,1,0,1,1,0,0,1,0,0,1
2020-03-29,07:16:23,17362,45740,1190,0.0,23.45,1.0,0,0.0,0.0,Firefox,macOS,1,1,0,0,1,0,0,1,0,1,0,0
2022-08-17,13:51:38,23904,3357,1278,0.0,62.55,0.0,1,0.0,1.0,Firefox,Windows,1,1,0,1,0,0,0,1,0,0,0,0
2020-08-13,22:50:02,23002,58847,1136,0.0,61.63,0.0,0,0.0,0.0,Opera,Windows,0,0,0,0,0,0,0,1,0,0,1,0
2022-07-06,10:51:24,31007,11764,643,1.0,34.56,0.0,1,0.0,0.0,MSIE,Windows,1,1,0,0,0,1,0,0,1,0,1,1
2020-09-08,09:17:39,11437,3931,986,0.0,50.31,0.0,0,1.0,1.0,Chrome,Linux,1,0,1,0,0,0,1,1,0,1,0,1
2020-03-12,03:16:37,22874,59026,869,1.0,40.58,1.0,0,1.0,0.0,Safari,Windows,0,0,1,0,1,0,0,1,0,1,0,0
2020-02-16,02:41:59,28393,10011,635,1.0,4.93,0.0,1,1.0,1.0,Safari,Windows,1,0,1,1,0,0,0,0,0,0,0,0
2021-10-06,02:42:16,41300,54325,1266,0.0,27.3,0.0,1,1.0,1.0,Safari,iOS,1,1,0,1,0,1,0,0,1,0,1,1
2020-02-19,19:23:30,62370,40226,1413,0.0,39.39,1.0,0,0.0,1.0,Chrome,Linux,0,1,0,0,0,0,0,1,0,1,0,0
2021-02-01,22:56:03,14594,3829,769,1.0,81.18,1.0,0,0.0,1.0,Chrome,Windows,0,0,1,1,0,0,0,1,0,1,0,0
2020-04-12,05:22:29,61873,52955,815,1.0,40.9,1.0,0,0.0,1.0,MSIE,Windows,0,0,1,1,0,0,0,0,1,0,0,1
2020-02-10,11:59:29,59930,11829,926,1.0,36.92,0.0,1,0.0,0.0,Chrome,Linux,1,1,0,0,0,1,0,0,1,1,0,0
2022-11-22,12:11:22,8950,56223,864,1.0,42.78,0.0,0,0.0,0.0,Chrome,Linux,1,0,1,0,0,0,0,0,1,0,1,1
2020-09-21,10:10:49,4968,12971,1233,1.0,7.98,0.0,1,0.0,0.0,Firefox,macOS,1,0,1,0,1,0,1,0,0,1,0,1
2022-10-23,03:19:51,38558,27441,785,0.0,83.61,0.0,1,1.0,1.0,MSIE,Windows,1,0,1,1,0,0,1,0,1,0,1,0
2023-02-08,22:12:14,6053,40871,579,0.0,53.29,0.0,0,0.0,1.0,Chrome,Linux,1,0,1,1,0,0,1,1,0,1,0,0
2023-06-11,16:01:42,17430,19421,1070,0.0,32.85,0.0,1,1.0,0.0,MSIE,Windows,1,1,0,0,1,0,1,0,1,0,1,0
2021-05-06,12:32:39,12634,28786,960,1.0,26.59,1.0,0,1.0,1.0,Opera,Linux,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,20:13:06,40715,41066,164,0.0,73.99,0.0,0,1.0,1.0,MSIE,Windows,0,0,0,0,1,0,0,0,0,0,0,0
2021-02-25,05:47:10,11435,1371,575,0.0,65.16,1.0,0,1.0,0.0,Firefox,macOS,0,0,1,0,1,0,1,1,0,0,0,0
2023-07-19,23:02:40,45586,38892,989,0.0,13.91,1.0,0,0.0,1.0,Firefox,Linux,0,0,1,0,0,1,0,0,1,0,0,1
2023-09-11,22:55:03,27876,42176,1095,1.0,50.64,1.0,1,0.0,1.0,Opera,Linux,1,1,0,1,0,0,1,1,0,0,0,1
2020-02-16,20:03:59,43178,19697,1211,1.0,72.3,0.0,1,1.0,0.0,MSIE,Windows,1,0,0,0,0,0,1,1,0,0,0,0
2021-11-02,14:40:20,11223,48571,1053,1.0,40.06,1.0,0,1.0,0.0,Opera,Linux,1,0,1,1,0,0,0,1,0,0,1,0
2022-06-16,11:19:48,50299,3020,1429,1.0,96.04,0.0,0,1.0,1.0,MSIE,Windows,0,0,1,1,0,1,0,1,0,1,0,0
2021-12-02,02:43:03,46984,24526,1388,1.0,96.72,1.0,1,0.0,0.0,Opera,Linux,1,0,1,1,0,1,0,1,0,0,1,0
2023-04-19,04:06:43,52565,60715,263,0.0,24.48,1.0,0,1.0,0.0,Safari,Windows,0,1,0,1,0,0,0,0,0,0,1,0
2020-12-10,01:03:27,57494,40155,933,1.0,60.91,0.0,1,0.0,1.0,Firefox,Android,0,0,0,0,0,0,1,0,0,0,1,1
2022-04-22,13:55:34,17261,58065,1036,1.0,77.45,0.0,0,0.0,0.0,Safari,iOS,1,1,0,0,0,0,1,0,1,0,0,1
2021-05-09,06:00:23,17737,22881,336,0.0,23.25,0.0,0,1.0,0.0,Chrome,Linux,0,0,1,0,0,1,0,0,1,0,0,1
2021-08-04,06:30:57,62656,39057,1379,1.0,29.69,1.0,0,0.0,1.0,Safari,macOS,0,0,0,0,1,0,0,0,1,0,1,0
2022-08-13,23:58:06,43174,64151,286,1.0,0.98,1.0,0,1.0,0.0,Safari,iOS,0,1,0,1,0,0,1,0,1,0,1,1
2023-03-23,16:58:26,59404,46881,843,0.0,19.58,1.0,0,1.0,1.0,Safari,iOS,1,1,0,0,0,0,0,0,0,0,1,0
2022-11-11,06:28:18,28038,58907,587,1.0,44.68,1.0,1,1.0,0.0,Chrome,macOS,0,0,0,0,0,1,0,1,0,0,0,0
2020-03-22,03:51:31,20303,51565,369,0.0,67.22,1.0,1,0.0,0.0,Safari,iOS,1,0,0,1,0,0,0,0,0,1,0,1
2023-05-21,14:17:22,43532,18608,395,1.0,49.71,1.0,1,0.0,0.0,MSIE,Windows,1,1,0,0,1,1,0,0,0,0,1,0
2023-01-02,14:30:43,19690,50657,116,1.0,66.23,0.0,0,1.0,1.0,Chrome,macOS,1,0,1,0,0,0,0,0,0,0,0,1
